round,race,race_laps,driver,stint,compound,clean_laps,start_lap,race_fraction,deg_old,deg_per_lap,pace_at_age5
11,Hungarian,70,LAW,2,HARD,18,23,0.32857142857142857,0.042499999999999385,0.06245203739309585,85.40156249603005
11,Hungarian,70,LAW,3,SOFT,23,44,0.6285714285714286,0.03268942015867351,0.05264145755176888,85.7323028098157
11,Hungarian,70,LEC,1,SOFT,14,2,0.02857142857142857,0.06178901098901304,0.08174104838210956,83.51456121764332
11,Hungarian,70,LEC,2,HARD,18,18,0.2571428571428571,0.1169469261388757,0.13689896353197292,83.81244342164996
11,Hungarian,70,LEC,3,HARD,16,38,0.5428571428571428,0.050892685025816765,0.07084472241891332,84.3684095227899
11,Hungarian,70,LEC,4,SOFT,13,58,0.8285714285714286,0.11193406593406822,0.13188610332716086,83.29977860836007
11,Hungarian,70,LIN,1,MEDIUM,18,2,0.02857142857142857,0.0748065752616805,0.09475861265477915,85.19949068969291
11,Hungarian,70,LIN,2,HARD,43,22,0.3142857142857143,0.06359057307908314,0.08354261047218023,85.2384973336725
11,Hungarian,70,NOR,1,MEDIUM,15,2,0.02857142857142857,0.053346428571431424,0.07329846596452862,83.48608875839403
11,Hungarian,70,NOR,2,HARD,20,19,0.2714285714285714,0.037756390977444786,0.05770842837054283,83.93095685272333
11,Hungarian,70,NOR,3,HARD,14,41,0.5857142857142857,0.1182592153960014,0.13821125278909677,83.48748165121782
11,Hungarian,70,NOR,4,SOFT,13,58,0.8285714285714286,0.03962087912087804,0.05957291651397571,83.7693500369315
11,Hungarian,70,OCO,1,MEDIUM,15,2,0.02857142857142857,0.09927500000000365,0.11922703739310034,85.99224113934642
11,Hungarian,70,OCO,2,HARD,16,19,0.2714285714285714,0.09026008403361749,0.11021212142671315,86.34698873021114
11,Hungarian,70,OCO,3,HARD,28,37,0.5285714285714286,0.015983648881240136,0.035935686274337485,86.56297263169631
11,Hungarian,70,PER,2,MEDIUM,40,2,0.02857142857142857,0.013831018538321731,0.03378305593141969,87.3356385265581
11,Hungarian,70,PIA,1,MEDIUM,14,2,0.02857142857142857,0.06471648351648612,0.08466852090958028,83.42625249465777
11,Hungarian,70,PIA,2,HARD,15,18,0.2571428571428571,0.09612857142857437,0.11608060882167148,83.84684040430263
11,Hungarian,70,PIA,3,HARD,19,35,0.5,0.021221062678972186,0.04117310007206609,84.4371822570815
11,Hungarian,70,RUS,1,MEDIUM,25,2,0.02857142857142857,-0.028291318681318428,-0.008339281288222658,85.33762205509737
11,Hungarian,70,RUS,2,HARD,23,29,0.4142857142857143,0.0708614087017067,0.09081344609480488,84.11559580414193
11,Hungarian,70,RUS,3,HARD,14,57,0.8142857142857143,0.09522417582417349,0.1151762132172729,83.88758998641245
11,Hungarian,70,SAI,1,SOFT,16,2,0.02857142857142857,-0.007088445378146141,0.012863592014950192,86.66098854830997
11,Hungarian,70,SAI,2,MEDIUM,22,20,0.2857142857142857,0.11572055772207296,0.13567259511516863,86.46634218611129
11,Hungarian,70,SAI,4,SOFT,13,56,0.8,0.2785384615384596,0.298490498931558,86.04491848961784
11,Hungarian,70,STR,2,MEDIUM,27,10,0.14285714285714285,0.024868742368743244,0.04482077976183889,85.94599594072972
11,Hungarian,70,STR,3,SOFT,28,39,0.5571428571428572,0.033558291612172886,0.053510329005271196,85.62366456053869
11,Hungarian,70,VER,1,MEDIUM,12,2,0.02857142857142857,0.04235014985014527,0.06230218724324536,83.68939671710201
11,Hungarian,70,VER,2,HARD,24,16,0.22857142857142856,0.05365011535048838,0.07360215274358649,84.00968445137387
11,Hungarian,70,VER,3,SOFT,25,43,0.6142857142857143,0.014032037390844647,0.033984074783942636,84.14634820197656
12,Dutch,72,ALB,2,HARD,20,6,0.08333333333333333,0.03847218045112607,0.053712759057637775,77.300070516411
12,Dutch,72,ALB,3,HARD,21,28,0.3888888888888889,0.03653896103896071,0.05177953964546979,78.5235899714338
12,Dutch,72,ALB,4,MEDIUM,11,51,0.7083333333333334,0.5665563318777237,0.5817969104842335,76.83878513121446
12,Dutch,72,ALO,2,SOFT,28,6,0.08333333333333333,0.013389162561577808,0.02862974116808675,77.53531951822586
12,Dutch,72,ALO,3,HARD,30,36,0.5,0.003064344693876427,0.01830492330038592,77.68725582491238
12,Dutch,72,ANT,2,MEDIUM,15,6,0.08333333333333333,0.09332499999999902,0.10856557860650949,74.60240289303256
12,Dutch,72,ANT,3,HARD,17,23,0.3194444444444444,0.09134068627450773,0.1065812648810183,75.15049278886727
12,Dutch,72,ANT,4,HARD,12,42,0.5833333333333334,0.03206293706293517,0.04730351566944551,75.79383536130226
12,Dutch,72,ANT,5,SOFT,14,58,0.8055555555555556,0.1013136812411851,0.116554259847694,75.0511555337897
12,Dutch,72,BOR,3,MEDIUM,21,13,0.18055555555555555,0.08449090909090862,0.09973148769741803,77.251508132163
12,Dutch,72,BOR,4,HARD,17,36,0.5,0.03478186274509769,0.05002244135160696,77.58029678134015
12,Dutch,72,BOR,5,SOFT,14,57,0.7916666666666666,0.1616788043478275,0.17691938295433676,76.06967367118408
12,Dutch,72,BOT,2,HARD,22,6,0.08333333333333333,0.06311744776962182,0.07835802637613373,78.19111375097962
12,Dutch,72,BOT,3,HARD,21,30,0.4166666666666667,0.09765714285714101,0.11289772146365158,78.30140079394465
12,Dutch,72,COL,3,MEDIUM,11,10,0.1388888888888889,0.1973727272727264,0.21261330587923435,76.79561132297283
12,Dutch,72,COL,4,HARD,22,23,0.3194444444444444,0.08749745906267567,0.1027380376691864,77.36402410079921
12,Dutch,72,COL,5,SOFT,19,47,0.6527777777777778,0.04129491002023304,0.056535488626743124,77.36826341014657
12,Dutch,72,GAS,2,MEDIUM,12,6,0.08333333333333333,0.0623531468531479,0.07759372545965706,76.45823037969413
12,Dutch,72,GAS,3,HARD,26,20,0.2777777777777778,-0.04029196581196585,-0.02505138720545536,78.37046082931725
12,Dutch,72,GAS,4,MEDIUM,18,48,0.6666666666666666,0.0743845475725719,0.08962512617908287,76.54631898581
12,Dutch,72,HAM,2,SOFT,19,6,0.08333333333333333,0.03737894736842239,0.052619525974932156,75.53747810389969
12,Dutch,72,HAM,3,HARD,27,27,0.375,0.04986813186813083,0.06510871047464054,75.31516566914361
12,Dutch,72,HAM,4,SOFT,13,58,0.8055555555555556,0.11160475875743504,0.1268453373639412,74.5732199325033
12,Dutch,72,HUL,2,SOFT,13,6,0.08333333333333333,0.0473461538461558,0.06258673245266548,76.65496231442606
12,Dutch,72,HUL,3,SOFT,27,21,0.2916666666666667,-0.030992063492063744,-0.015751484885555465,77.6934352622176
12,Dutch,72,HUL,4,HARD,16,50,0.6944444444444444,-0.03246688741722071,-0.017226308810710696,77.73517326548274
12,Dutch,72,LAW,2,SOFT,15,6,0.08333333333333333,0.08613928571428282,0.1013798643207918,76.02651500262657
12,Dutch,72,LAW,3,MEDIUM,24,23,0.3194444444444444,0.06721608695652148,0.08245666556303122,76.07254330463883
12,Dutch,72,LAW,4,MEDIUM,19,49,0.6805555555555556,0.039371825613079864,0.05461240421958979,76.29607188590363
12,Dutch,72,LEC,2,SOFT,15,6,0.08333333333333333,0.02909285714285524,0.044333435749365276,75.66419357405513
12,Dutch,72,LEC,3,MEDIUM,20,23,0.3194444444444444,0.08526466165413586,0.10050524026064585,75.14703474301737
12,Dutch,72,LEC,4,HARD,9,45,0.625,-0.003950000000002833,0.011290578606507201,75.23083110644582
12,Dutch,72,LEC,5,SOFT,13,58,0.8055555555555556,0.117043952412425,0.13228453101893442,75.01493769061393
12,Dutch,72,LIN,3,MEDIUM,29,7,0.09722222222222222,0.057854679802956104,0.07309525840946503,77.30383189443953
12,Dutch,72,LIN,4,HARD,29,38,0.5277777777777778,-0.006381453690223143,0.00885912491628782,77.78231853303603
12,Dutch,72,NOR,2,SOFT,15,6,0.08333333333333333,0.0949678571428566,0.110208435749365,74.57345160014034
12,Dutch,72,NOR,3,HARD,24,23,0.3194444444444444,0.06390043478260773,0.07914101338911785,75.2062263481171
12,Dutch,72,NOR,4,HARD,19,49,0.6805555555555556,0.05792529118136398,0.0731658697878727,75.0120811357914
12,Dutch,72,OCO,2,SOFT,10,6,0.08333333333333333,0.03147272727273276,0.04671330587924249,77.21828958715327
12,Dutch,72,OCO,3,HARD,18,18,0.25,-0.004783281733747168,0.010457296872761732,78.194526866939
12,Dutch,72,OCO,4,HARD,15,38,0.5277777777777778,0.0055107142857172475,0.020751292892226606,77.99128753239069
12,Dutch,72,PER,2,HARD,24,4,0.05555555555555555,-0.6460659449866886,-0.6308253663801792,87.65289111324465
12,Dutch,72,PER,3,HARD,21,31,0.4305555555555556,0.09619220779220773,0.11143278639871809,77.7975008847425
12,Dutch,72,PER,4,SOFT,13,56,0.7777777777777778,-0.06568407138136255,-0.050443492774855526,79.81265151328755
12,Dutch,72,PIA,2,HARD,12,6,0.08333333333333333,0.038905594405595455,0.054146173012103185,75.43485887542037
12,Dutch,72,PIA,3,HARD,24,20,0.2777777777777778,0.09733434782608628,0.11257492643259842,75.4981496847613
12,Dutch,72,PIA,4,SOFT,8,46,0.6388888888888888,0.01679761904762239,0.03203819765412672,75.69064994923279
12,Dutch,72,PIA,5,SOFT,13,58,0.8055555555555556,0.07618208856576247,0.09142266717227349,75.00353617951355
12,Dutch,72,RUS,2,MEDIUM,11,6,0.08333333333333333,0.04113636363636512,0.056376942242875296,75.49574834757802
12,Dutch,72,RUS,3,HARD,21,19,0.2638888888888889,0.06737012987013061,0.08261070847663966,75.27736848691895
12,Dutch,72,RUS,4,HARD,25,42,0.5833333333333334,0.03692802633547878,0.052168604941987544,75.56195502128219
12,Dutch,72,SAI,2,SOFT,24,6,0.08333333333333333,0.04385391304347665,0.059094491649987174,77.63230129662236
12,Dutch,72,SAI,3,HARD,29,32,0.4444444444444444,0.011854971250895796,0.02709554985740479,78.579279047467
12,Dutch,72,STR,2,SOFT,9,6,0.08333333333333333,-0.0505166666666654,-0.035276088060158806,77.85678960580114
12,Dutch,72,STR,3,HARD,18,17,0.2361111111111111,0.03018575851393311,0.045426337120441765,78.12123434474802
12,Dutch,72,STR,4,HARD,8,37,0.5138888888888888,0.11069047619047333,0.12593105479698935,77.86977790616518
12,Dutch,72,TSU,2,SOFT,12,6,0.08333333333333333,0.012367132867130756,0.027607711473638715,77.17228195234348
12,Dutch,72,TSU,3,HARD,24,20,0.2777777777777778,0.03224695652173823,0.04748753512824867,77.52710084418162
12,Dutch,72,TSU,4,SOFT,20,46,0.6388888888888888,0.04233324945478721,0.05757382806129807,77.1179914756668
13,Italian,53,ALB,2,HARD,37,7,0.1320754716981132,0.019000277977046783,0.011528233361149404,85.77445578594103
13,Italian,53,ALO,2,SOFT,16,7,0.1320754716981132,0.058331187569367705,0.050859142953474074,86.59763932009835
13,Italian,53,ANT,2,MEDIUM,21,7,0.1320754716981132,0.019033937760352594,0.011561893144454164,84.14851029667079
13,Italian,53,ANT,3,MEDIUM,24,30,0.5660377358490566,0.03436732567678433,0.0268952810608876,83.60724601413973
13,Italian,53,BEA,2,HARD,45,7,0.1320754716981132,0.03874353437914936,0.0312714897632544,85.37901974978789
13,Italian,53,BOR,2,MEDIUM,45,7,0.1320754716981132,0.01884621099734586,0.011374166381449276,85.47003834456333
13,Italian,53,BOT,2,MEDIUM,20,7,0.1320754716981132,0.022057724499926677,0.014585679884032683,86.9985358150121
13,Italian,53,BOT,3,SOFT,23,29,0.5471698113207547,0.1486835707360708,0.14121152612017315,87.1090494682567
13,Italian,53,COL,2,HARD,45,7,0.1320754716981132,-0.013229313388190788,-0.020701358004086897,85.77853049486575
13,Italian,53,GAS,2,HARD,44,7,0.1320754716981132,0.0030764618344989443,-0.0043955827813980195,85.14702548148593
13,Italian,53,HAM,2,MEDIUM,45,7,0.1320754716981132,0.02787627480961375,0.020404230193717857,84.49637900283999
13,Italian,53,HUL,2,HARD,20,7,0.1320754716981132,-0.02937611008653752,-0.036848154702434806,86.1270734089971
13,Italian,53,HUL,3,MEDIUM,25,29,0.5471698113207547,-0.010477590711175397,-0.017949635327072083,85.37246519089946
13,Italian,53,LAW,3,MEDIUM,38,14,0.2641509433962264,0.01987145151962848,0.012399406903731772,84.87882843660043
13,Italian,53,LIN,2,HARD,44,7,0.1320754716981132,0.022285117655064392,0.014813073039167655,85.03817932763981
13,Italian,53,NOR,2,HARD,44,7,0.1320754716981132,0.007865773686233816,0.00039372907033756346,84.784507532768
13,Italian,53,OCO,2,HARD,20,7,0.1320754716981132,-0.0014362604624762057,-0.008908305078372725,85.98848468719254
13,Italian,53,OCO,3,MEDIUM,24,29,0.5471698113207547,0.08446210828548012,0.07699006366958297,85.34490768960057
13,Italian,53,PER,2,SOFT,20,7,0.1320754716981132,0.07269757412399003,0.06522552950809024,86.5616470932076
13,Italian,53,PER,3,MEDIUM,24,29,0.5471698113207547,-0.013297891714519,-0.020769936330416367,87.37753435626726
13,Italian,53,PIA,2,HARD,45,7,0.1320754716981132,0.021287337582481164,0.013815292966583872,84.54606377320763
13,Italian,53,RUS,2,HARD,45,7,0.1320754716981132,0.015400773043210499,0.00792872842731488,84.34742729737418
13,Italian,53,SAI,2,HARD,20,7,0.1320754716981132,-0.023725734146687872,-0.031197778762583596,86.16539521350836
13,Italian,53,SAI,3,MEDIUM,25,29,0.5471698113207547,0.02642240928882471,0.018950364672927794,85.1455562849183
13,Italian,53,STR,2,HARD,20,7,0.1320754716981132,0.06774870194353859,0.06027665732764121,87.33271250674143
13,Italian,53,TSU,2,MEDIUM,44,7,0.1320754716981132,0.031622057580299325,0.024150012964402598,85.08274343020392
13,Italian,53,VER,2,MEDIUM,21,7,0.1320754716981132,0.010072898799311966,0.0026008541834151634,84.44011202827254
13,Italian,53,VER,3,HARD,24,30,0.5660377358490566,0.05631297785069811,0.048840933234799926,83.98191630399481
14,Spanish,57,ALB,1,MEDIUM,11,2,0.03508771929824561,-0.010975089593138207,0.025522265025516144,101.8285145293999
14,Spanish,57,ALB,2,HARD,41,16,0.2807017543859649,-0.0014043920777532554,0.03509296254090028,100.83692517329443
14,Spanish,57,ALO,1,HARD,10,2,0.03508771929824561,-0.05506170255184085,-0.018564347933182488,102.45256462397047
14,Spanish,57,ALO,2,SOFT,21,16,0.2807017543859649,0.05137785372522169,0.0878752083438747,100.57935363385829
14,Spanish,57,ALO,3,HARD,17,39,0.6842105263157895,0.10790208978327859,0.14439944440193253,100.93601931194009
14,Spanish,57,ANT,1,MEDIUM,10,2,0.03508771929824561,-0.028568769553682163,0.007928585064972023,98.12270462585157
14,Spanish,57,ANT,2,HARD,42,16,0.2807017543859649,-0.013097241117541875,0.023400113501112547,97.96576173300062
14,Spanish,57,BEA,1,HARD,27,2,0.03508771929824561,-0.14946770010007715,-0.11297034548142229,102.47655455897238
14,Spanish,57,BEA,2,MEDIUM,8,35,0.6140350877192983,0.3462518796992461,0.3827492343179017,100.24122090408031
14,Spanish,57,BEA,3,HARD,12,45,0.7894736842105263,0.134929701877066,0.17142705649572254,99.85639964419569
14,Spanish,57,BOR,1,HARD,42,2,0.03508771929824561,-0.05104698199064124,-0.014549627371987511,100.37599086073656
14,Spanish,57,BOR,2,SOFT,8,49,0.8596491228070176,0.3273947368421038,0.3638920914607564,100.25813875595952
14,Spanish,57,BOT,1,HARD,23,2,0.03508771929824561,-0.011091156574824512,0.025406198043829716,102.80246359210004
14,Spanish,57,BOT,2,HARD,12,31,0.543859649122807,0.21238075082811753,0.24887810544677405,103.11936607470079
14,Spanish,57,BOT,3,SOFT,10,45,0.7894736842105263,0.09734322169059485,0.13384057630925292,105.5265476628437
14,Spanish,57,COL,1,MEDIUM,11,2,0.03508771929824561,0.09424253390485837,0.13073988852351445,100.50846646531446
14,Spanish,57,COL,2,HARD,42,16,0.2807017543859649,-0.01152800037530002,0.024969354243353472,99.24425240096379
14,Spanish,57,GAS,1,HARD,50,2,0.03508771929824561,-0.03619157839615595,0.0003057762224980802,99.96957202302201
14,Spanish,57,HUL,1,SOFT,11,2,0.03508771929824561,-0.013397653011029907,0.02309970160762272,100.92348515690324
14,Spanish,57,HUL,2,HARD,41,16,0.2807017543859649,0.01676895286998152,0.05326630748863627,99.07505147991465
14,Spanish,57,LAW,1,HARD,39,2,0.03508771929824561,-0.046851080241804434,-0.01035372562314974,99.71667853504944
14,Spanish,57,LAW,2,MEDIUM,12,46,0.8070175438596491,0.1164157158630814,0.15291307048173544,99.14949336735806
14,Spanish,57,LEC,1,HARD,43,2,0.03508771929824561,-0.028860977399256006,0.007636377219397879,98.28620504111574
14,Spanish,57,LEC,2,SOFT,8,50,0.8771929824561403,0.21587092731830143,0.2523682819369546,98.68779275218219
14,Spanish,57,LIN,1,MEDIUM,11,2,0.03508771929824561,0.0596537488581288,0.09615110347678243,100.60834496998734
14,Spanish,57,LIN,2,HARD,41,16,0.2807017543859649,0.022063029525033757,0.058560384143688214,99.00419851824216
14,Spanish,57,NOR,1,MEDIUM,10,2,0.03508771929824561,-0.0238705001782108,0.012626854440438347,97.85447964466276
14,Spanish,57,NOR,2,HARD,41,17,0.2982456140350877,-0.0021866220429100558,0.034310732575743276,97.57807858879704
14,Spanish,57,OCO,1,MEDIUM,11,2,0.03508771929824561,0.009379383037036882,0.04587673765568601,100.790638694954
14,Spanish,57,OCO,2,HARD,41,16,0.2807017543859649,-0.011303172565558878,0.025194182053095874,99.61922883183105
14,Spanish,57,PER,1,MEDIUM,10,2,0.03508771929824561,0.0014951156299827487,0.03799247024863642,102.14593962397046
14,Spanish,57,PER,2,HARD,15,16,0.2807017543859649,0.5039983082706775,0.5404956628893339,100.30976878537345
14,Spanish,57,PIA,1,HARD,37,2,0.03508771929824561,-0.09030859681988251,-0.053811242201229195,100.40567226479926
14,Spanish,57,PIA,2,MEDIUM,14,44,0.7719298245614035,-0.056861307113938685,-0.020363952495284533,100.19293159535894
14,Spanish,57,RUS,1,HARD,11,2,0.03508771929824561,-0.1826640081512152,-0.14616665353256214,99.06912067092193
14,Spanish,57,RUS,2,MEDIUM,12,16,0.2807017543859649,0.09477235921972554,0.131269713838378,97.88400568181038
14,Spanish,57,RUS,3,HARD,28,30,0.5263157894736842,-0.03172348975888036,0.004773864859773519,98.24682325465825
14,Spanish,57,SAI,1,HARD,17,2,0.03508771929824561,-0.12761117096285132,-0.09111381634419798,102.59017863004466
14,Spanish,57,SAI,3,HARD,10,33,0.5789473684210527,0.10156746411483483,0.13806481873348914,102.69140620167822
14,Spanish,57,STR,1,HARD,10,2,0.03508771929824561,-0.11109389952153613,-0.0745965449028836,102.8888354573038
14,Spanish,57,TSU,1,HARD,30,2,0.03508771929824561,-0.1208466057258235,-0.08434925110716762,102.06450245694866
14,Spanish,57,TSU,2,MEDIUM,19,38,0.6666666666666666,-0.02022456140350932,0.01627279321514502,100.38926522357532
14,Spanish,57,VER,1,SOFT,11,2,0.03508771929824561,-0.16665599747031418,-0.1301586428516571,99.59393838852903
14,Spanish,57,VER,2,HARD,42,16,0.2807017543859649,-0.013069933768055299,0.023427420850597163,97.95540290200368
15,Azerbaijan,51,ALB,1,SOFT,25,2,0.0392156862745098,-0.019311871530481493,0.0033767534397538134,108.28512166041067
15,Azerbaijan,51,ALO,1,SOFT,17,2,0.0392156862745098,-0.002790091812204051,0.0198985331580326,110.4939567229049
15,Azerbaijan,51,ANT,1,MEDIUM,26,2,0.0392156862745098,-0.06436544076564729,-0.04167681579541282,107.90179898607
15,Azerbaijan,51,ANT,3,SOFT,10,39,0.7647058823529411,-0.28013407181054295,-0.2574454468403053,109.5795327372126
15,Azerbaijan,51,BEA,1,SOFT,25,2,0.0392156862745098,-0.013712637258957647,0.008975987711278392,107.99269771587426
15,Azerbaijan,51,BEA,3,MEDIUM,10,39,0.7647058823529411,-0.04886134453781607,-0.026172719567580435,108.673669100849
15,Azerbaijan,51,BOR,1,MEDIUM,26,2,0.0392156862745098,-0.02353740172913814,-0.0008487767589029192,108.65250481364879
15,Azerbaijan,51,BOR,3,SOFT,10,39,0.7647058823529411,-0.32872498090145325,-0.30603635593121575,111.39898728266716
15,Azerbaijan,51,BOT,1,MEDIUM,23,2,0.0392156862745098,0.039382485570807826,0.062071110541043584,110.1801235514612
15,Azerbaijan,51,BOT,3,SOFT,9,41,0.803921568627451,-0.06208039215686049,-0.039391767186624724,110.90913299499233
15,Azerbaijan,51,COL,1,MEDIUM,26,2,0.0392156862745098,0.012307429834680151,0.03499605480491487,107.57048113907646
15,Azerbaijan,51,GAS,1,MEDIUM,27,2,0.0392156862745098,-0.019458798116513607,0.0032298268537210096,107.47500058610262
15,Azerbaijan,51,HAD,1,SOFT,27,2,0.0392156862745098,-0.02397753279852133,-0.001288907828287149,106.95257218083532
15,Azerbaijan,51,HAD,3,MEDIUM,10,39,0.7647058823529411,-0.14017952635599298,-0.11749090138575637,107.86626910855409
15,Azerbaijan,51,HAM,1,SOFT,27,2,0.0392156862745098,-0.030810956135871242,-0.008122331165637136,107.41993117223645
15,Azerbaijan,51,HAM,3,MEDIUM,10,39,0.7647058823529411,-0.1935777947542631,-0.17088916978402863,109.10581456309961
15,Azerbaijan,51,HUL,1,MEDIUM,26,2,0.0392156862745098,-0.006082657999584671,0.016605966970650744,108.56987340688761
15,Azerbaijan,51,HUL,3,SOFT,10,39,0.7647058823529411,-0.10811675579322094,-0.08542813082298853,109.13011370500382
15,Azerbaijan,51,LAW,1,SOFT,25,2,0.0392156862745098,-0.036349200793727394,-0.013660575823491823,108.39695436426001
15,Azerbaijan,51,LAW,3,SOFT,10,39,0.7647058823529411,-0.1757228163992832,-0.15303419142905098,108.96696178777252
15,Azerbaijan,51,LEC,1,SOFT,27,2,0.0392156862745098,-0.036584872972161196,-0.01389624800192596,107.2830954641818
15,Azerbaijan,51,LEC,3,MEDIUM,10,39,0.7647058823529411,-0.11693710211356716,-0.09424847714333466,107.82963274491776
15,Azerbaijan,51,LIN,1,MEDIUM,26,2,0.0392156862745098,-0.0274130590658639,-0.004724434095629596,108.49803560245286
15,Azerbaijan,51,LIN,3,SOFT,10,39,0.7647058823529411,-0.11400203717850604,-0.09131341220826858,109.11549161167144
15,Azerbaijan,51,NOR,1,MEDIUM,27,2,0.0392156862745098,-0.015212754831506333,0.0074758701387313735,107.42132086193031
15,Azerbaijan,51,OCO,1,SOFT,25,2,0.0392156862745098,-0.019474899262267233,0.0032137257079665783,108.25499671214905
15,Azerbaijan,51,OCO,3,MEDIUM,10,39,0.7647058823529411,-0.06053450471097219,-0.037845879740738386,108.62579680647667
15,Azerbaijan,51,PER,1,MEDIUM,26,2,0.0392156862745098,0.00127641142971362,0.023965036399947466,108.64291680928673
15,Azerbaijan,51,PER,3,SOFT,10,39,0.7647058823529411,-0.06400203717850458,-0.04131341220827139,109.41899161167149
15,Azerbaijan,51,PIA,1,SOFT,27,2,0.0392156862745098,-0.023598643586541516,-0.0009100186163065384,106.9310211485585
15,Azerbaijan,51,PIA,3,MEDIUM,10,39,0.7647058823529411,-0.06723147440794075,-0.04454284943770675,108.40040547219051
15,Azerbaijan,51,RUS,1,MEDIUM,27,2,0.0392156862745098,-0.016679481039289297,0.006009143930944249,106.4992785222261
15,Azerbaijan,51,RUS,3,SOFT,10,39,0.7647058823529411,-0.08086134453781339,-0.05817271956757763,106.57449638128142
15,Azerbaijan,51,SAI,1,MEDIUM,17,2,0.0392156862745098,-0.017757841689114075,0.004930783281123736,108.80300989868037
15,Azerbaijan,51,SAI,4,SOFT,10,39,0.7647058823529411,-0.2041513878278615,-0.18146276285762383,110.76944655920589
15,Azerbaijan,51,VER,1,MEDIUM,27,2,0.0392156862745098,-0.007589463176955305,0.015099161793280294,106.67640402564068
15,Azerbaijan,51,VER,3,SOFT,10,39,0.7647058823529411,-0.07928775146422233,-0.056599126493986185,106.58267819946322
